ID,Rating,Review Date,Location,Username,Member,RAND,Gender,Review,Fit Feedback,Comfort Feedback,Recommend Feedback,Title,IsPromoReview,Subtitle,ColorDescription,FullPrice,Discounted,EmployeePrice,CurrentPrice,IsLaunch,Pid,IS_BEST_SELLER,IS_IN_STOCK
3418,5,8-May-20,"SD, US",Guest,No,0.497211886,Male,"Love these Shoes
I love the shoes. The price was really good as well
C Keeling
May 8, 2020
Originally posted at Hibbett Sports
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3419,5,6-May-20,"SD, US",Peter1,Yes,0.014511696,Prefer not to say,"Quality and shipping
 The order Came in quick with zero flaws. Will be continuing to do business
Product received for free, or reviewed as part of a sweepstakes/promotion.
#teamnike
Peter1
May 6, 2020
Originally posted at Hibbett Sports
0
0
Flag",,,,Nike Air Max 90,TRUE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3420,5,5-May-20,"SD, US",Jonnyyboii,Yes,0.260989188,Male,"Second favorite Nike shoe ever
 most comfortable shoe ever, this shoe is awesome and I highly recommend if you like Air Force 1s But wanna switch it up
Product received for free, or reviewed as part of a sweepstakes/promotion.
#teamnike
Jonnyyboii
May 5, 2020
Originally posted at Nordstrom
0
0
Flag",,,,Nike Air Max 90,TRUE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3421,5,1-May-20,"SD, US",Jeremy04,Yes,0.124636377,Male,"Comfortable
Very comfortable and stylish. Highly recommend. Wont regret.
Tiger King
May 1, 2020
Originally posted at Hibbett Sports
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3422,5,30-Apr-20,"SD, US",90Airmax,Yes,0.097420422,Male,"90Airmax
The service was very fast and appreciated. The shoes feel excellent on my feet especially since i work in a warehouse walking on concrete allday. I would like to thank you or yall for such great service and i will be shopping with Hibberts again. I also passed on this information to a friend as well.
Reginald G
Apr 30, 2020
Originally posted at Hibbett Sports
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3423,5,27-Apr-20,"PA, US",Courtney02,Yes,0.019754467,Female,"PERFECT FIT!
Since we cannot get to a place where they sell sneakers because of COVID-19, we had to purchase these online. My husband was unsure about it as he is very picky about his footwear. They arrived in a timely fashion and they fit perfectly. He is very happy with them so I am ordering another pair for the future. He walks a lot (about 7-10 miles per day) so another pair will be good!
C
Apr 27, 2020
Verified Purchaser
Location
Wallingford, PA, US
1
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3424,5,21-Apr-20,"SD, US",Guest,No,0.044475063,Male,"Nice shoes
Comfortable and stylish. Haven’t purchased Nikes is many years because I was always let down by their lack of support for my flat feet. These had great arch support.
Gwen M
Apr 21, 2020
Originally posted at Hibbett Sports
1
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3425,5,10-Apr-20,"NY, US",Amelia07,Yes,0.510598862,Female,"BanGin'
As always , NIKE is the best beyond any other sneaker i have ever wore.
A
Apr 10, 2020
Verified Purchaser
Location
Queens, NY, US
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3426,5,6-Apr-20,"CA, US",Courtney02,Yes,0.380135838,Female,"Nike air
very nice, casual and super confortable. I love it !
C
Apr 6, 2020
Verified Purchaser
Location
Tracy, CA, US
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3427,5,4-Apr-20,"SD, US",Guest,No,0.801239207,Female,"Happy customer
This has always been a dream shoe. So I was excited. Felt comfortable and looks really good.
Mia khalifa
Apr 4, 2020
3
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3428,5,1-Apr-20,"SD, US",Roblab2020,Yes,0.381877799,Female,"Loving them!!
Amazing very comfortable and stylish at the same time
Roblab2020
Apr 1, 2020
Originally posted at Hibbett Sports
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3429,5,30-Mar-20,"CA, US",LoryGainsville,Yes,0.740507288,Female,"Classic Air Max 90 Comfort
The shoes have the classic styling with modern technology. The fit and finish of the materials are great and the iron grey/white-dk smoke grey combo is clean. I will purchase again as soon as another color scheme catches my eye.
L
Mar 30, 2020
Verified Purchaser
Location
Torrance, CA, US
1
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3430,5,25-Mar-20,"OH, US",ovoisaac,Yes,0.452140962,Prefer not to say,"Great casual style shoe
Great shoe very comfortable to walk in. I totally recommend this shoes. #teamAirMax
ovoisaac
Mar 25, 2020
Location
Cleveland , OH, US
1
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3431,5,23-Mar-20,"SD, US",Lynzie,Yes,0.787455598,Female,"Air max
Look great and feel great. My husband really enjoys the look of them.
Lynzie
Mar 23, 2020
Originally posted at Hibbett Sports
1
1
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3432,5,30-Jan-20,"SD, US",WaynieJ92,Yes,0.89147673,Prefer not to say,"Air Max 90 guy
Nice fit and goes well with my Polo shirt and khakis
WaynieJ92
Jan 30, 2020
Originally posted at Hibbett Sports
2
1
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3433,5,12-May-20,"SD, US",Atljames,Yes,0.464797655,Male,"5 star shoes
Great comfort shoe, that I highly recommend. Come in multi color for style. You want be disappointed.
Atljames
May 12, 2020
Originally posted at Hibbett Sports
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3434,5,12-May-20,"SD, US",BIGTIM719,Yes,0.972442679,Male,"Air Max 90
Great value and extremely comfortable. My child loves them
BIGTIM719
May 12, 2020
Originally posted at Hibbett Sports
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3435,5,9-May-20,"SD, US",Guest,No,0.08820232,Male,"Love these sneakers.
Great choice, working sneakers and so comfortable.
May 9, 2020
Verified Purchaser
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3436,5,8-May-20,"SD, US",Guest,No,0.623703785,Prefer not to say,"Love these Shoes
I love the shoes. The price was really good as well
C Keeling
May 8, 2020
Originally posted at Hibbett Sports
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3437,5,6-May-20,"SD, US",Peter1,Yes,0.447776172,Female,"Quality and shipping
 The order Came in quick with zero flaws. Will be continuing to do business
Product received for free, or reviewed as part of a sweepstakes/promotion.
#teamnike
Peter1
May 6, 2020
Originally posted at Hibbett Sports
0
0
Flag",,,,Nike Air Max 90,TRUE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3438,5,5-May-20,"SD, US",Jonnyyboii,Yes,0.234313456,Male,"Second favorite Nike shoe ever
 most comfortable shoe ever, this shoe is awesome and I highly recommend if you like Air Force 1s But wanna switch it up
Product received for free, or reviewed as part of a sweepstakes/promotion.
#teamnike
Jonnyyboii
May 5, 2020
Originally posted at Nordstrom
0
0
Flag",,,,Nike Air Max 90,TRUE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3439,5,1-May-20,"SD, US",Jeremy04,Yes,0.988416662,Male,"Comfortable
Very comfortable and stylish. Highly recommend. Wont regret.
Tiger King
May 1, 2020
Originally posted at Hibbett Sports
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3440,5,30-Apr-20,"SD, US",90Airmax,Yes,0.214611753,Male,"90Airmax
The service was very fast and appreciated. The shoes feel excellent on my feet especially since i work in a warehouse walking on concrete allday. I would like to thank you or yall for such great service and i will be shopping with Hibberts again. I also passed on this information to a friend as well.
Reginald G
Apr 30, 2020
Originally posted at Hibbett Sports
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3441,5,27-Apr-20,"PA, US",Courtney02,Yes,0.994683737,Female,"PERFECT FIT!
Since we cannot get to a place where they sell sneakers because of COVID-19, we had to purchase these online. My husband was unsure about it as he is very picky about his footwear. They arrived in a timely fashion and they fit perfectly. He is very happy with them so I am ordering another pair for the future. He walks a lot (about 7-10 miles per day) so another pair will be good!
C
Apr 27, 2020
Verified Purchaser
Location
Wallingford, PA, US
1
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3442,5,21-Apr-20,"SD, US",Guest,No,0.475346346,Prefer not to say,"Nice shoes
Comfortable and stylish. Haven’t purchased Nikes is many years because I was always let down by their lack of support for my flat feet. These had great arch support.
Gwen M
Apr 21, 2020
Originally posted at Hibbett Sports
1
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3443,5,10-Apr-20,"NY, US",Amelia07,Yes,0.108830978,Female,"BanGin'
As always , NIKE is the best beyond any other sneaker i have ever wore.
A
Apr 10, 2020
Verified Purchaser
Location
Queens, NY, US
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3444,5,6-Apr-20,"CA, US",Courtney02,Yes,0.496204247,Female,"Nike air
very nice, casual and super confortable. I love it !
C
Apr 6, 2020
Verified Purchaser
Location
Tracy, CA, US
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3445,5,4-Apr-20,"SD, US",Guest,No,0.569565459,Male,"Happy customer
This has always been a dream shoe. So I was excited. Felt comfortable and looks really good.
Mia khalifa
Apr 4, 2020
3
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3446,5,1-Apr-20,"SD, US",Roblab2020,Yes,0.842786442,Female,"Loving them!!
Amazing very comfortable and stylish at the same time
Roblab2020
Apr 1, 2020
Originally posted at Hibbett Sports
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3447,5,30-Mar-20,"CA, US",LoryGainsville,Yes,0.277349681,Male,"Classic Air Max 90 Comfort
The shoes have the classic styling with modern technology. The fit and finish of the materials are great and the iron grey/white-dk smoke grey combo is clean. I will purchase again as soon as another color scheme catches my eye.
L
Mar 30, 2020
Verified Purchaser
Location
Torrance, CA, US
1
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3448,5,25-Mar-20,"OH, US",ovoisaac,Yes,0.602873751,Female,"Great casual style shoe
Great shoe very comfortable to walk in. I totally recommend this shoes. #teamAirMax
ovoisaac
Mar 25, 2020
Location
Cleveland , OH, US
1
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3449,5,23-Mar-20,"SD, US",Lynzie,Yes,0.333247331,Prefer not to say,"Air max
Look great and feel great. My husband really enjoys the look of them.
Lynzie
Mar 23, 2020
Originally posted at Hibbett Sports
1
1
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3450,5,30-Jan-20,"SD, US",WaynieJ92,Yes,0.132889106,Prefer not to say,"Air Max 90 guy
Nice fit and goes well with my Polo shirt and khakis
WaynieJ92
Jan 30, 2020
Originally posted at Hibbett Sports
2
1
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3451,5,12-May-20,"SD, US",Atljames,Yes,0.287567414,Male,"5 star shoes
Great comfort shoe, that I highly recommend. Come in multi color for style. You want be disappointed.
Atljames
May 12, 2020
Originally posted at Hibbett Sports
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3452,5,12-May-20,"SD, US",BIGTIM719,Yes,0.45707883,Male,"Air Max 90
Great value and extremely comfortable. My child loves them
BIGTIM719
May 12, 2020
Originally posted at Hibbett Sports
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3453,5,9-May-20,"SD, US",Guest,No,0.917365343,Female,"Love these sneakers.
Great choice, working sneakers and so comfortable.
May 9, 2020
Verified Purchaser
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3454,5,8-May-20,"SD, US",Guest,No,0.694267528,Prefer not to say,"Love these Shoes
I love the shoes. The price was really good as well
C Keeling
May 8, 2020
Originally posted at Hibbett Sports
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3455,5,6-May-20,"SD, US",Peter1,Yes,0.112631527,Female,"Quality and shipping
 The order Came in quick with zero flaws. Will be continuing to do business
Product received for free, or reviewed as part of a sweepstakes/promotion.
#teamnike
Peter1
May 6, 2020
Originally posted at Hibbett Sports
0
0
Flag",,,,Nike Air Max 90,TRUE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3456,5,5-May-20,"SD, US",Jonnyyboii,Yes,0.026576522,Male,"Second favorite Nike shoe ever
 most comfortable shoe ever, this shoe is awesome and I highly recommend if you like Air Force 1s But wanna switch it up
Product received for free, or reviewed as part of a sweepstakes/promotion.
#teamnike
Jonnyyboii
May 5, 2020
Originally posted at Nordstrom
0
0
Flag",,,,Nike Air Max 90,TRUE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3457,5,1-May-20,"SD, US",Jeremy04,Yes,0.384606059,Male,"Comfortable
Very comfortable and stylish. Highly recommend. Wont regret.
Tiger King
May 1, 2020
Originally posted at Hibbett Sports
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3458,5,30-Apr-20,"SD, US",90Airmax,Yes,0.722766101,Male,"90Airmax
The service was very fast and appreciated. The shoes feel excellent on my feet especially since i work in a warehouse walking on concrete allday. I would like to thank you or yall for such great service and i will be shopping with Hibberts again. I also passed on this information to a friend as well.
Reginald G
Apr 30, 2020
Originally posted at Hibbett Sports
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3459,5,27-Apr-20,"PA, US",Courtney02,Yes,0.549578666,Female,"PERFECT FIT!
Since we cannot get to a place where they sell sneakers because of COVID-19, we had to purchase these online. My husband was unsure about it as he is very picky about his footwear. They arrived in a timely fashion and they fit perfectly. He is very happy with them so I am ordering another pair for the future. He walks a lot (about 7-10 miles per day) so another pair will be good!
C
Apr 27, 2020
Verified Purchaser
Location
Wallingford, PA, US
1
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3460,5,21-Apr-20,"SD, US",Guest,No,0.23909435,Male,"Nice shoes
Comfortable and stylish. Haven’t purchased Nikes is many years because I was always let down by their lack of support for my flat feet. These had great arch support.
Gwen M
Apr 21, 2020
Originally posted at Hibbett Sports
1
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3461,5,10-Apr-20,"NY, US",Amelia07,Yes,0.244464472,Female,"BanGin'
As always , NIKE is the best beyond any other sneaker i have ever wore.
A
Apr 10, 2020
Verified Purchaser
Location
Queens, NY, US
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3462,5,6-Apr-20,"CA, US",Courtney02,Yes,0.186101143,Female,"Nike air
very nice, casual and super confortable. I love it !
C
Apr 6, 2020
Verified Purchaser
Location
Tracy, CA, US
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3463,5,4-Apr-20,"SD, US",Guest,No,0.904460482,Male,"Happy customer
This has always been a dream shoe. So I was excited. Felt comfortable and looks really good.
Mia khalifa
Apr 4, 2020
3
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3464,5,1-Apr-20,"SD, US",Roblab2020,Yes,0.072114542,Female,"Loving them!!
Amazing very comfortable and stylish at the same time
Roblab2020
Apr 1, 2020
Originally posted at Hibbett Sports
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3465,5,30-Mar-20,"CA, US",LoryGainsville,Yes,0.846845155,Prefer not to say,"Classic Air Max 90 Comfort
The shoes have the classic styling with modern technology. The fit and finish of the materials are great and the iron grey/white-dk smoke grey combo is clean. I will purchase again as soon as another color scheme catches my eye.
L
Mar 30, 2020
Verified Purchaser
Location
Torrance, CA, US
1
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3466,5,25-Mar-20,"OH, US",ovoisaac,Yes,0.832971231,Female,"Great casual style shoe
Great shoe very comfortable to walk in. I totally recommend this shoes. #teamAirMax
ovoisaac
Mar 25, 2020
Location
Cleveland , OH, US
1
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3467,5,23-Mar-20,"SD, US",Lynzie,Yes,0.720483397,Prefer not to say,"Air max
Look great and feel great. My husband really enjoys the look of them.
Lynzie
Mar 23, 2020
Originally posted at Hibbett Sports
1
1
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3468,5,30-Jan-20,"SD, US",WaynieJ92,Yes,0.833437605,Female,"Air Max 90 guy
Nice fit and goes well with my Polo shirt and khakis
WaynieJ92
Jan 30, 2020
Originally posted at Hibbett Sports
2
1
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3469,5,12-May-20,"SD, US",Atljames,Yes,0.681547365,Male,"5 star shoes
Great comfort shoe, that I highly recommend. Come in multi color for style. You want be disappointed.
Atljames
May 12, 2020
Originally posted at Hibbett Sports
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3470,5,12-May-20,"SD, US",BIGTIM719,Yes,0.635190559,Male,"Air Max 90
Great value and extremely comfortable. My child loves them
BIGTIM719
May 12, 2020
Originally posted at Hibbett Sports
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3471,5,9-May-20,"SD, US",Guest,No,0.168987283,Female,"Love these sneakers.
Great choice, working sneakers and so comfortable.
May 9, 2020
Verified Purchaser
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3472,5,8-May-20,"SD, US",Guest,No,0.218899393,Male,"Love these Shoes
I love the shoes. The price was really good as well
C Keeling
May 8, 2020
Originally posted at Hibbett Sports
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3473,5,6-May-20,"SD, US",Peter1,Yes,0.744790252,Prefer not to say,"Quality and shipping
 The order Came in quick with zero flaws. Will be continuing to do business
Product received for free, or reviewed as part of a sweepstakes/promotion.
#teamnike
Peter1
May 6, 2020
Originally posted at Hibbett Sports
0
0
Flag",,,,Nike Air Max 90,TRUE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3474,5,5-May-20,"SD, US",Jonnyyboii,Yes,0.995737871,Male,"Second favorite Nike shoe ever
 most comfortable shoe ever, this shoe is awesome and I highly recommend if you like Air Force 1s But wanna switch it up
Product received for free, or reviewed as part of a sweepstakes/promotion.
#teamnike
Jonnyyboii
May 5, 2020
Originally posted at Nordstrom
0
0
Flag",,,,Nike Air Max 90,TRUE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3475,5,1-May-20,"SD, US",Jeremy04,Yes,0.938157082,Male,"Comfortable
Very comfortable and stylish. Highly recommend. Wont regret.
Tiger King
May 1, 2020
Originally posted at Hibbett Sports
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3476,5,30-Apr-20,"SD, US",90Airmax,Yes,0.24943394,Male,"90Airmax
The service was very fast and appreciated. The shoes feel excellent on my feet especially since i work in a warehouse walking on concrete allday. I would like to thank you or yall for such great service and i will be shopping with Hibberts again. I also passed on this information to a friend as well.
Reginald G
Apr 30, 2020
Originally posted at Hibbett Sports
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3477,5,27-Apr-20,"PA, US",Courtney02,Yes,0.390039803,Female,"PERFECT FIT!
Since we cannot get to a place where they sell sneakers because of COVID-19, we had to purchase these online. My husband was unsure about it as he is very picky about his footwear. They arrived in a timely fashion and they fit perfectly. He is very happy with them so I am ordering another pair for the future. He walks a lot (about 7-10 miles per day) so another pair will be good!
C
Apr 27, 2020
Verified Purchaser
Location
Wallingford, PA, US
1
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3478,5,21-Apr-20,"SD, US",Guest,No,0.035516011,Female,"Nice shoes
Comfortable and stylish. Haven’t purchased Nikes is many years because I was always let down by their lack of support for my flat feet. These had great arch support.
Gwen M
Apr 21, 2020
Originally posted at Hibbett Sports
1
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3479,5,10-Apr-20,"NY, US",Amelia07,Yes,0.172393543,Female,"BanGin'
As always , NIKE is the best beyond any other sneaker i have ever wore.
A
Apr 10, 2020
Verified Purchaser
Location
Queens, NY, US
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3480,5,6-Apr-20,"CA, US",Courtney02,Yes,0.51981894,Female,"Nike air
very nice, casual and super confortable. I love it !
C
Apr 6, 2020
Verified Purchaser
Location
Tracy, CA, US
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3481,5,4-Apr-20,"SD, US",Guest,No,0.194016403,Prefer not to say,"Happy customer
This has always been a dream shoe. So I was excited. Felt comfortable and looks really good.
Mia khalifa
Apr 4, 2020
3
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3482,5,1-Apr-20,"SD, US",Roblab2020,Yes,0.00386026,Prefer not to say,"Loving them!!
Amazing very comfortable and stylish at the same time
Roblab2020
Apr 1, 2020
Originally posted at Hibbett Sports
0
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3483,5,30-Mar-20,"CA, US",LoryGainsville,Yes,0.71278056,Female,"Classic Air Max 90 Comfort
The shoes have the classic styling with modern technology. The fit and finish of the materials are great and the iron grey/white-dk smoke grey combo is clean. I will purchase again as soon as another color scheme catches my eye.
L
Mar 30, 2020
Verified Purchaser
Location
Torrance, CA, US
1
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3484,5,25-Mar-20,"OH, US",ovoisaac,Yes,0.600588208,Prefer not to say,"Great casual style shoe
Great shoe very comfortable to walk in. I totally recommend this shoes. #teamAirMax
ovoisaac
Mar 25, 2020
Location
Cleveland , OH, US
1
0
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3485,5,23-Mar-20,"SD, US",Lynzie,Yes,0.458034967,Female,"Air max
Look great and feel great. My husband really enjoys the look of them.
Lynzie
Mar 23, 2020
Originally posted at Hibbett Sports
1
1
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
3486,5,30-Jan-20,"SD, US",WaynieJ92,Yes,0.114858305,Male,"Air Max 90 guy
Nice fit and goes well with my Polo shirt and khakis
WaynieJ92
Jan 30, 2020
Originally posted at Hibbett Sports
2
1
Flag",,,,Nike Air Max 90,FALSE,Men's Shoes,NBY,130,FALSE,78,130,FALSE,12789093,BEST_SELLER,OUT_OF_STOCK
